index,from_bus,to_bus,ckt,is_transformer,tr_ratio,x_pu,b_pu,s_max_pu,status
1841,1492,1493,1,0,0,0.02361,42.35493435,2.4,1
1842,1493,1494,1,0,0,0.02119,47.19207173,2.4,1
1843,1496,1497,1,0,0,0.04472,22.36135957,2.4,1
1844,1496,1501,1,0,0,0.03701,27.0197244,2.4,1
1845,1498,1499,1,0,0,0.02478,40.3551251,2.4,1
1846,1498,1501,1,0,0,0.02637,37.92188093,2.4,1
1847,1498,1502,1,0,0,0.02335,42.82655246,2.4,1
1848,1499,1503,1,0,0,0.02761,36.21876132,2.4,1
1849,1502,1503,1,0,0,0.01723,58.03830528,2.4,1
1850,1503,1504,1,0,0,0.01967,50.83884087,2.4,1
1851,1505,1506,1,0,0,0.01654,60.45949214,2.4,1
1852,1506,1507,1,0,0,0.00595,168.0672269,2.4,1
1853,1507,1516,1,0,0,0.00564,177.3049645,2.4,1
1854,1508,1517,1,0,0,0.03271,30.57169061,2.4,1
1855,1508,1518,1,0,0,0.03768,26.53927813,2.4,1
1856,1509,1510,1,0,0,0.01018,98.23182711,2.4,1
1857,1509,1516,1,0,0,0.0125,80,2.4,1
1858,1510,1511,1,0,0,0.0101,99.00990099,2.4,1
1859,1510,1512,1,0,0,0.03517,28.43332386,2.4,1
1860,1711,1510,1,0,0,0.09414,10.62247716,2.4,1
1861,1513,1515,1,0,0,0.01182,84.60236887,2.4,1
1862,1514,1515,1,0,0,0.01745,57.30659026,2.5,1
1863,1789,1514,1,0,0,0.01704,58.68544601,2.61,1
1864,1515,1517,1,0,0,0.03482,28.71912694,2.05,1
1865,1519,1520,1,0,0,0.00384,260.4166667,2.19,1
1866,1519,1522,1,0,0,0.00546,183.1501832,2.4,1
1867,1519,1790,1,0,0,0.00667,149.9250375,2.4,1
1868,1520,1790,1,0,0,0.0031,322.5806452,2.05,1
1869,1522,1790,1,0,0,0.0136,73.52941176,2.4,1
1870,1790,1524,1,0,0,0.0255,39.21568627,2.4,1
1871,1525,1528,1,0,0,0.01893,52.8262018,2.4,1
1872,1526,1527,1,0,0,0.01456,68.68131868,2.38,1
1873,1526,1529,1,0,0,0.02904,34.43526171,3.07,1
1874,1527,1528,1,0,0,0.022,45.45454545,2.4,1
1875,1529,1533,1,0,0,0.02959,33.79520108,3.17,1
1876,1530,1531,1,0,0,0.00549,182.1493625,2.4,1
1877,1531,1532,1,0,0,0.01961,50.99439062,2.05,1
1878,1532,1537,1,0,0,0.02627,38.06623525,2.38,1
1879,1533,1534,1,0,0,0.02421,41.30524577,3.17,1
1880,1534,1535,1,0,0,0.03243,30.83564601,2.4,1
1881,1534,1537,1,0,0,0.05261,19.0077932,2.05,1
1882,1767,1534,1,0,0,0.05298,18.87504719,3.84,1
1883,1535,1536,1,0,0,0.02725,36.69724771,2.4,1
1884,1538,1540,1,0,0,0.0011972,835.2823254,5.41,1
1885,1538,1797,1,0,0,0.0062218,160.7251921,3.66,1
1886,1791,1539,1,0,0,0.00164,609.7560976,2.5,1
1887,1540,1796,1,0,0,0.0028578,349.9195185,7.31,1
1888,1541,1542,1,0,0,0.00187,534.7593583,2.4,1
1889,1791,1541,1,0,0,0.0049,204.0816327,2.5,1
1890,1792,1541,1,0,0,0.00163,613.4969325,2.4,1
1891,1541,1793,1,0,0,0.00723,138.3125864,2.05,1
1892,1542,1544,1,0,0,0.00165,606.0606061,2.4,1
1893,1792,1542,1,0,0,0.00349,286.5329513,2.4,1
1894,1543,1544,1,0,0,0.00157,636.9426752,2.4,1
1895,1543,1550,1,0,0,0.00121,826.446281,2.4,1
1896,1544,1548,1,0,0,0.00244,409.8360656,2.05,1
1897,1544,1554,1,0,0,0.00303,330.0330033,2.4,1
1898,1545,1546,1,0,0,0.00283,353.3568905,2.4,1
1899,1545,1676,1,0,0,0.01145,87.33624454,2.5,1
1900,1545,1795,1,0,0,0.00395,253.164557,2.4,1
1901,1546,1793,1,0,0,0.00154,649.3506494,2.4,1
1902,1547,1549,1,0,0,0.00081231,1231.057109,7.36,1
1903,1547,1556,1,0,0,0.00034604,2889.839325,7.36,1
1904,1793,1548,1,0,0,0.00237,421.9409283,2.38,1
1905,1549,1615,1,0,0,0.00078649,1271.471983,7.36,1
1906,1550,1551,1,0,0,0.00183,546.4480874,2.4,1
1907,1792,1551,1,0,0,0.00272,367.6470588,2.4,1
1908,1791,1552,1,0,0,0.00295,338.9830508,2.4,1
1909,1791,1553,1,0,0,0.00172,581.3953488,2.38,1
1910,1793,1554,1,0,0,0.0034,294.1176471,2.05,1
1911,1555,1563,1,0,0,0.00259,386.1003861,2.93,1
1912,1795,1555,1,0,0,0.00642,155.7632399,3.17,1
1913,1556,1557,1,0,0,0.00020024,4994.007191,15.36,1
1914,1556,1567,1,0,0,0.0031608,316.3756011,10.46,1
1915,1557,1678,1,0,0,0.0061482,162.6492307,18.77,1
1916,1558,1560,1,0,0,0.00191,523.5602094,2.4,1
1917,1558,1619,1,0,0,0.00556,179.8561151,2.4,1
1918,1559,1560,1,0,0,0.00392,255.1020408,2.4,1
1919,1559,1561,1,0,0,0.00192,520.8333333,3.07,1
1920,1559,1619,1,0,0,0.00985,101.5228426,2.4,1
1921,1795,1559,1,0,0,0.00734,136.239782,2.19,1
1922,1561,1562,1,0,0,0.00277,361.0108303,2.4,1
1923,1561,1582,1,0,0,0.00464,215.5172414,2.19,1
1924,1562,1578,1,0,0,0.00229,436.6812227,2.4,1
1925,1563,1566,1,0,0,0.0029,344.8275862,3.07,1
1926,1564,1565,1,0,0,0.0015,666.6666667,2.4,1
1927,1564,1571,1,0,0,0.00241,414.9377593,2.4,1
1928,1565,1566,1,0,0,0.00142,704.2253521,2.84,1
1929,1565,1571,1,0,0,0.00379,263.8522427,2.4,1
1930,1568,1569,1,0,0,0.00121,826.446281,2.4,1
1931,1569,1571,1,0,0,0.00111,900.9009009,2.05,1
1932,1570,1573,1,0,0,0.00286,349.6503497,2.4,1
1933,1570,1574,1,0,0,0.00276,362.3188406,2.4,1
1934,1570,1584,1,0,0,0.00451,221.72949,2.4,1
1935,1798,1570,1,0,0,0.00299,334.4481605,2.4,1
1936,1572,1573,1,0,0,0.00311,321.5434084,2.4,1
1937,1572,1577,1,0,0,0.00201,497.5124378,2.4,1
1938,1574,1575,1,0,0,0.0022,454.5454545,2.4,1
1939,1575,1576,1,0,0,0.00208,480.7692308,2.4,1
1940,1576,1579,1,0,0,0.00274,364.9635036,2.4,1
1941,1577,1578,1,0,0,0.00333,300.3003003,2.4,1
1942,1578,1579,1,0,0,0.00226,442.4778761,2.4,1
1943,1792,1578,1,0,0,0.01365,73.26007326,2.4,1
1944,1793,1578,1,0,0,0.00976,102.4590164,2.3,1
1945,1798,1578,1,0,0,0.01394,71.73601148,2.4,1
1946,1580,1581,1,0,0,0.00293,341.2969283,2.4,1
1947,1580,1614,1,0,0,0.00218,458.7155963,2.4,1
1948,1581,1582,1,0,0,0.00365,273.9726027,2.4,1
1949,1582,1583,1,0,0,0.00404,247.5247525,2.4,1
1950,1583,1588,1,0,0,0.00422,236.9668246,2.4,1
1951,1584,1588,1,0,0,0.00465,215.0537634,2.4,1
1952,1585,1586,1,0,0,0.00178,561.7977528,2.4,1
1953,1585,1587,1,0,0,0.00376,265.9574468,2.4,1
1954,1586,1591,1,0,0,0.00584,171.2328767,2.4,1
1955,1589,1590,1,0,0,0.00631,158.4786054,2.4,1
1956,1589,1612,1,0,0,0.00673,148.5884101,2.4,1
1957,1590,1591,1,0,0,0.00315,317.4603175,2.4,1
1958,1592,1598,1,0,0,0.00543,184.1620626,2.4,1
1959,1593,1594,1,0,0,0.0028,357.1428571,2.4,1
1960,1594,1595,1,0,0,0.0023,434.7826087,2.4,1
1961,1595,1596,1,0,0,0.00942,106.1571125,2.05,1
1962,1596,1668,1,0,0,0.00433,230.9468822,2.19,1
1963,1597,1598,1,0,0,0.00378,264.5502646,2.4,1
1964,1597,1611,1,0,0,0.00784,127.5510204,2.4,1
1965,1599,1600,1,0,0,0.00467,214.1327623,2.3,1
1966,1599,1668,1,0,0,0.00454,220.2643172,2.3,1
1967,1600,1601,1,0,0,0.00318,314.4654088,2.4,1
1968,1600,1603,1,0,0,0.00374,267.3796791,2.19,1
1969,1601,1607,1,0,0,0.0019,526.3157895,2.4,1
1970,1602,1604,1,0,0,0.00151,662.2516556,2.4,1
1971,1602,1607,1,0,0,0.00434,230.4147465,2.4,1
1972,1603,1639,1,0,0,0.0044,227.2727273,2.3,1
1973,1604,1625,1,0,0,0.00292,342.4657534,2.4,1
1974,1605,1606,1,0,0,0.00239,418.4100418,2.4,1
1975,1605,1608,1,0,0,0.00379,263.8522427,2.4,1
1976,1605,1623,1,0,0,0.0033,303.030303,2.4,1
1977,1605,1626,1,0,0,0.00782,127.8772379,2.4,1
1978,1606,1607,1,0,0,0.00167,598.8023952,2.4,1
1979,1607,1610,1,0,0,0.00401,249.3765586,2.4,1
1980,1608,1609,1,0,0,0.00381,262.4671916,2.4,1
1981,1609,1612,1,0,0,0.00652,153.3742331,2.4,1
1982,1610,1611,1,0,0,0.00557,179.5332136,2.4,1
1983,1610,1666,1,0,0,0.02277,43.91743522,2.4,1
1984,1613,1620,1,0,0,0.0035,285.7142857,2.4,1
1985,1613,1623,1,0,0,0.00458,218.3406114,2.4,1
1986,1614,1620,1,0,0,0.00545,183.4862385,2.4,1
1987,1795,1616,1,0,0,0.00477,209.6436059,2.4,1
1988,1799,1616,1,0,0,0.00274,364.9635036,2.4,1
1989,1617,1618,1,0,0,0.00234,427.3504274,2.05,1
1990,1617,1630,1,0,0,0.00603,165.8374793,2.4,1
1991,1783,1617,1,0,0,0.01096,91.24087591,2.4,1
1992,1618,1619,1,0,0,0.00635,157.480315,2.4,1
1993,1620,1621,1,0,0,0.00522,191.5708812,2.4,1
1994,1621,1622,1,0,0,0.00485,206.185567,2.4,1
1995,1622,1626,1,0,0,0.00339,294.9852507,2.4,1
1996,1624,1625,1,0,0,0.00405,246.9135802,2.4,1
1997,1624,1627,1,0,0,0.00559,178.8908766,2.4,1
1998,1626,1800,1,0,0,0.00359,278.551532,3.47,1
1999,1627,1666,1,0,0,0.00455,219.7802198,2.4,1
2000,1628,1630,1,0,0,0.00688,145.3488372,2.4,1
2001,1628,1801,1,0,0,0.00578,173.0103806,2.4,1
2002,1629,1631,1,0,0,0.0034382,290.8498633,3.66,1
2003,1794,1629,1,0,0,0.0068938,145.0578781,6.35,1
2004,1632,1633,1,0,0,0.00318,314.4654088,2.3,1
2005,1782,1632,1,0,0,0.01377,72.62164125,2.61,1
2006,1801,1632,1,0,0,0.00144,694.4444444,4.76,1
2007,1634,1636,1,0,0,0.00805,124.2236025,2.5,1
2008,1634,1646,1,0,0,0.0058,172.4137931,2.4,1
2009,1634,1647,1,0,0,0.00903,110.7419712,2.4,1
2010,1635,1636,1,0,0,0.00594,168.3501684,2.4,1
2011,1635,1639,1,0,0,0.00615,162.601626,2.38,1
2012,1635,1666,1,0,0,0.00505,198.019802,2.4,1
2013,1636,1637,1,0,0,0.00596,167.7852349,2.4,1
2014,1637,1638,1,0,0,0.00502,199.2031873,2.4,1
2015,1638,1640,1,0,0,0.01277,78.30853563,3.25,1
2016,1703,1638,1,0,0,0.04138,24.1662639,2.3,1
2017,1640,1645,1,0,0,0.00945,105.8201058,3.07,1
2018,1641,1642,1,0,0,0.0142,70.42253521,3.84,1
2019,1641,1665,1,0,0,0.01507,66.35700066,2.4,1
2020,1642,1667,1,0,0,0.00419,238.6634845,5.01,1
2021,1643,1644,1,0,0,0.01053,94.96676163,2.61,1
2022,1643,1656,1,0,0,0.04694,21.30379207,3.84,1
2023,1643,1667,1,0,0,0.00426,234.741784,5.01,1
2024,1644,1645,1,0,0,0.01006,99.40357853,3.07,1
2025,1646,1649,1,0,0,0.00556,179.8561151,2.4,1
2026,1647,1648,1,0,0,0.00633,157.9778831,2.4,1
2027,1648,1649,1,0,0,0.00349,286.5329513,2.4,1
2028,1648,1650,1,0,0,0.00323,309.5975232,2.4,1
2029,1648,1652,1,0,0,0.00332,301.2048193,3.07,1
2030,1650,1651,1,0,0,0.00336,297.6190476,2.4,1
2031,1651,1653,1,0,0,0.0018,555.5555556,2.4,1
2032,1652,1654,1,0,0,0.01024,97.65625,3.07,1
2033,1653,1663,1,0,0,0.0137,72.99270073,2.4,1
2034,1654,1659,1,0,0,0.01526,65.53079948,2.4,1
2035,1654,1660,1,0,0,0.01026,97.46588694,2.4,1
2036,1655,1660,1,0,0,0.00806,124.0694789,2.4,1
2037,1696,1655,1,0,0,0.00258,387.5968992,2.84,1
2038,1656,1658,1,0,0,0.0045,222.2222222,2.4,1
2039,1656,1664,1,0,0,0.03135,31.89792663,2.4,1
2040,1696,1656,1,0,0,0.00343,291.5451895,6.14,1
2041,1696,1656,2,0,0,0.00343,291.5451895,6.14,1
2042,1657,1658,1,0,0,0.00446,224.2152466,2.4,1
2043,1657,1662,1,0,0,0.00888,112.6126126,2.4,1
2044,1694,1659,1,0,0,0.00623,160.5136437,2.3,1
2045,1703,1659,1,0,0,0.0133,75.18796992,2.4,1
2046,1663,1664,1,0,0,0.01037,96.43201543,2.4,1
2047,1780,1666,1,0,0,0.02787,35.88087549,2.19,1
2048,1800,1666,1,0,0,0.00857,116.6861144,2.4,1
2049,1671,1672,1,0,0,0.03274,30.54367746,2.4,1
2050,1792,1677,1,0,0,0.01716,58.27505828,2.61,1
2051,1702,1679,1,0,0,0.03753,26.64535039,3.66,1
2052,1759,1682,1,0,0,0.0083122,120.3050937,7.31,1
2053,1777,1685,1,0,0,0.00473,211.4164905,6.5,1
2054,1692,1708,1,0,0,0.06031,16.58099818,3.84,1
2055,1693,1724,1,0,0,0.07529,13.28197636,2.05,1
2056,1694,1696,1,0,0,2.00E-05,50000,6,1
2057,1694,1698,1,0,0,0.14634,6.833401667,2.4,1
2058,1694,1705,1,0,0,0.09098,10.99142669,2.4,1
2059,1694,1708,1,0,0,0.09044,11.0570544,3.81,1
2060,1694,1709,1,0,0,0.20223,4.944864758,2.4,1
2061,1694,1710,1,0,0,0.19204,5.20724849,2.5,1
2062,1694,1778,1,0,0,0.01427,70.07708479,2.4,1
2063,1695,1702,1,0,0,0.0066055,151.388994,5.12,1
2064,1695,1779,1,0,0,0.0056684,176.4166255,4.35,1
2065,1698,1770,1,0,0,0.00162,617.2839506,2.5,1
2066,1699,1769,1,0,0,0.02074,48.21600771,2.4,1
2067,1701,1764,1,0,0,0.036698,27.24944139,9.46,1
2068,1702,1779,1,0,0,0.0027892,358.5257421,3.83,1
2069,1702,1794,1,0,0,0.017394,57.49108888,6.35,1
2070,1704,1727,1,0,0,0.00051187,1953.621037,7.94,1
2071,1706,1716,1,0,0,0.02726,36.68378577,2.38,1
2072,1713,1719,1,0,0,0.00047237,2116.984567,3.66,1
2073,1716,1776,1,0,0,0.00225,444.4444444,2.5,1
2074,1716,1790,1,0,0,0.2147,4.657661854,1.18,1
2075,1721,1768,1,0,0,0.01657,60.35003018,2.4,1
2076,1723,1770,1,0,0,0.00268,373.1343284,2.4,1
2077,1727,1779,1,0,0,0.035132,28.46407833,3.66,1
2078,1733,1744,1,0,0,0.11058,9.043226623,4.91,1
2079,1733,1744,2,0,0,0.11058,9.043226623,4.91,1
2080,1733,1744,3,0,0,0.11058,9.043226623,4.91,1
2081,1736,1766,1,0,0,0.01245,80.32128514,5.23,1
2082,1739,1747,1,0,0,0.00208,480.7692308,3.84,1
2083,1741,1742,1,0,0,0.00183,546.4480874,2.3,1
2084,1744,1764,1,0,0,0.079858,12.52222695,6.35,1
2085,1753,1754,1,0,0,0.0015,666.6666667,3.07,1
2086,1761,1804,1,0,0,0.01778,56.24296963,4.18,1
2087,1767,1768,1,0,0,0.01623,61.61429452,2.93,1
2088,1772,1773,1,0,0,0.00183,546.4480874,2.19,1
2089,1777,1805,1,0,0,0.00915,109.2896175,2.3,1
2090,1793,1795,1,0,0,0.005,200,2.4,1
2091,1794,1796,1,0,0,0.00076677,1304.172046,6.35,1
2092,10,1694,1,0,0,0.018498,54.05989837,8,1
2093,11,1695,1,0,0,0.011764,85.00510031,8.5,1
2094,12,1697,1,0,0,0.013332,75.00750075,7.5,1
2095,13,1698,1,0,0,0.027247,36.70128822,10,1
2096,14,1699,1,0,0,0.026907,37.16504999,5.5,1
2097,15,1700,1,0,0,0.054486,18.35333847,2,1
2098,16,1701,1,0,0,0.010525,95.01187648,9.5,1
2099,17,1702,1,0,0,0.0052627,190.0165314,19,1
2100,18,1704,1,0,0,0.012499,80.00640051,8,1
2101,20,1706,1,0,0,0.042278,23.65296372,3.5,1
2102,21,1707,1,0,0,0.01818,55.00550055,5.5,1
2103,22,1709,1,0,0,0.012869,77.70611547,11.5,1
2104,23,1710,1,0,0,0.019816,50.4642713,5.5,1
2105,24,1711,1,0,0,0.024664,40.54492378,6,1
2106,25,1712,1,0,0,0.049324,20.27410591,3,1
2107,28,1713,1,0,0,0.013332,75.00750075,7.5,1
2108,1714,28,1,0,0,0.032886,30.40807639,4.5,1
2109,29,1715,1,0,0,0.032886,30.40807639,4.5,1
2110,30,1716,1,0,0,0.022767,43.92322221,6.5,1
2111,31,1717,1,0,0,0.026907,37.16504999,5.5,1
2112,32,1718,1,0,0,0.01557,64.22607579,7,1
2113,33,1719,1,0,0,0.024997,40.00480058,4,1
2114,1720,33,1,0,0,0.059188,16.89531662,2.5,1
2115,34,1721,1,0,0,0.032886,30.40807639,4.5,1
2116,36,1722,1,0,0,0.01818,55.00550055,5.5,1
2117,1723,36,1,0,0,0.042278,23.65296372,3.5,1
2118,50,1724,1,0,0,0.036996,27.02994918,4,1
2119,54,1725,1,0,0,0.015383,65.00682572,6.5,1
2120,55,1727,1,0,0,0.016665,60.0060006,6,1
2121,63,1729,1,0,0,0.036996,27.02994918,4,1
2122,64,1730,1,0,0,0.043591,22.94051524,2.5,1
2123,66,1731,1,0,0,0.026907,37.16504999,5.5,1
2124,69,1732,1,0,0,0.036327,27.52773419,3,1
2125,76,1733,1,0,0,0.013332,75.00750075,7.5,1
2126,79,1734,1,0,0,0.024997,40.00480058,5,1
2127,94,1736,1,0,0,0.042278,23.65296372,3.5,1
2128,118,1739,1,0,0,0.024664,40.54492378,6,1
2129,139,1740,1,0,0,0.013453,74.33286256,11,1
2130,284,1741,1,0,0,0.024664,40.54492378,6,1
2131,285,1742,1,0,0,0.031138,32.11510052,3.5,1
2132,325,1743,1,0,0,0.016443,60.81615277,9,1
2133,352,1744,1,0,0,0.0055551,180.0147612,18,1
2134,1745,352,1,0,0,0.014094,70.95217823,10.5,1
2135,395,1746,1,0,0,0.0073994,135.1460929,20,1
2136,459,1747,1,0,0,0.014799,67.57213325,10,1
2137,565,1748,1,0,0,0.010206,97.98157946,14.5,1
2138,676,1749,1,0,0,0.011384,87.84258609,13,1
2139,721,1750,1,0,0,0.01211,82.57638315,9,1
2140,795,1751,1,0,0,0.014532,68.81365263,7.5,1
2141,798,1752,1,0,0,0.0066661,150.0127511,15,1
2142,801,1754,1,0,0,0.016443,60.81615277,9,1
2143,806,1755,1,0,0,0.0077889,128.387834,19,1
2144,820,1756,1,0,0,0.01111,90.0090009,9,1
2145,821,1758,1,0,0,0.02422,41.28819158,4.5,1
2146,894,1759,1,0,0,0.0090902,110.0085807,11,1
2147,898,1761,1,0,0,0.014532,68.81365263,7.5,1
2148,929,1762,1,0,0,0.011839,84.46659346,12.5,1
2149,988,1763,1,0,0,0.014094,70.95217823,10.5,1
2150,994,1764,1,0,0,0.0079994,125.0093757,12.5,1
2151,1020,1766,1,0,0,0.026907,37.16504999,5.5,1
2152,1045,1767,1,0,0,0.019816,50.4642713,5.5,1
2153,1047,1768,1,0,0,0.013453,74.33286256,11,1
2154,1051,1769,1,0,0,0.032886,30.40807639,4.5,1
2155,1095,1770,1,0,0,0.013624,73.39988256,8,1
2156,1109,1771,1,0,0,0.043591,22.94051524,2.5,1
2157,1111,1772,1,0,0,0.031138,32.11510052,3.5,1
2158,1114,1773,1,0,0,0.01557,64.22607579,7,1
2159,1135,1774,1,0,0,0.036327,27.52773419,3,1
2160,1254,1775,1,0,0,0.0080734,123.8635519,13.5,1
2161,1294,1776,1,0,0,0.054486,18.35333847,2,1
2162,1336,1777,1,0,0,0.011384,87.84258609,13,1
2163,1341,1778,1,0,0,0.049324,20.27410591,3,1
2164,1342,1779,1,0,0,0.013332,75.00750075,7.5,1
2165,1351,1780,1,0,0,0.015578,64.19309282,9.5,1
2166,1370,1781,1,0,0,0.098634,10.1384918,1.5,1
2167,1371,1782,1,0,0,0.036996,27.02994918,4,1
2168,1375,1783,1,0,0,0.036996,27.02994918,4,1
2169,1399,1784,1,0,0,0.011384,87.84258609,13,1
2170,1424,1785,1,0,0,0.019816,50.4642713,5.5,1
2171,1432,1786,1,0,0,0.010571,94.59842967,14,1
2172,1450,1787,1,0,0,0.018165,55.0509221,6,1
2173,1454,1788,1,0,0,0.027247,36.70128822,4,1
2174,1487,1789,1,0,0,0.021798,45.87576842,5,1
2175,1521,1790,1,0,0,0.019731,50.68166844,7.5,1
2176,1538,1791,1,0,0,0.01211,82.57638315,9,1
2177,1540,1792,1,0,0,0.013624,73.39988256,8,1
2178,1547,1793,1,0,0,0.026907,37.16504999,5.5,1
2179,1549,1794,1,0,0,0.0066661,150.0127511,15,1
2180,1795,1549,1,0,0,0.016443,60.81615277,9,1
2181,1557,1796,1,0,0,0.014284,70.00840101,7,1
2182,1567,1797,1,0,0,0.0060601,165.0137787,16.5,1
2183,1615,1799,1,0,0,0.098634,10.1384918,1.5,1
2184,1629,1800,1,0,0,0.019816,50.4642713,5.5,1
2185,1631,1801,1,0,0,0.054486,18.35333847,2,1
2186,1695,1696,1,0,0,0.016768,59.63740458,6.5,1
2187,1702,1703,1,0,0,0.0075167,133.037104,14.5,1
2188,1704,1705,1,0,0,0.018165,55.0509221,6,1
2189,1707,1708,1,0,0,0.02422,41.28819158,4.5,1
2190,1713,1714,1,0,0,0.019816,50.4642713,5.5,1
2191,1719,1720,1,0,0,0.036327,27.52773419,3,1
2192,1722,1723,1,0,0,0.02422,41.28819158,4.5,1
2193,1725,1726,1,0,0,0.021798,45.87576842,5,1
2194,1727,1728,1,0,0,0.02422,41.28819158,4.5,1
2195,1734,1735,1,0,0,0.036327,27.52773419,3,1
2196,1744,1745,1,0,0,0.0090826,110.100632,12,1
2197,1752,1753,1,0,0,0.0094775,105.5130572,11.5,1
2198,1756,1757,1,0,0,0.01557,64.22607579,7,1
2199,1759,1760,1,0,0,0.012822,77.99095305,8.5,1
2200,1764,1765,1,0,0,0.011473,87.16116099,9.5,1
2201,1794,1795,1,0,0,0.0094775,105.5130572,11.5,1
2202,1797,1798,1,0,0,0.0087193,114.6881057,12.5,1
2203,1814,118,1,0,0,0.016443,60.81615277,9,1
2204,1815,23,1,0,0,0.0080734,123.8635519,13,1
2205,1816,64,1,0,0,0.014094,70.95217823,10,1
2206,1817,28,1,0,0,0.0080734,123.8635519,13,1
2207,1818,1483,1,0,0,0.098634,10.1384918,2,1
